"assembly"	"sample"	"design"	"raw total sequences"	"filtered sequences"	"sequences"	"is sorted"	"1st fragments"	"last fragments"	"reads mapped"	"reads mapped and paired"	"reads unmapped"	"reads properly paired"	"reads paired"	"reads duplicated"	"reads MQ0"	"reads QC failed"	"non-primary alignments"	"supplementary alignments"	"total length"	"total first fragment length"	"total last fragment length"	"bases mapped"	"bases mapped (cigar)"	"bases trimmed"	"bases duplicated"	"mismatches"	"error rate"	"average length"	"average first fragment length"	"average last fragment length"	"maximum length"	"maximum first fragment length"	"maximum last fragment length"	"average quality"	"insert size average"	"insert size standard deviation"	"inward oriented pairs"	"outward oriented pairs"	"pairs with other orientation"	"pairs on different chromosomes"	"percentage of properly paired reads (%)"
"hg38"	"NA10859"	"1kGP WGS
long-read"	3150649	0	3150649	1	3150649	0	2937587	0	213062	0	0	0	8963	0	969227	772758	40007020000	40007020000	0	38737190000	38061700000	0	0	3107820000	0.08165215	12698	12698	0	904474	904474	0	255	0	0	0	0	0	0	0
"hg38"	"NA10861"	"1kGP WGS
long-read"	7810556	0	7810556	1	7810556	0	7392236	0	418320	0	0	0	20505	0	2351216	1120067	74812440000	74812440000	0	72543740000	71435820000	0	0	5444855000	0.07622024	9578	9578	0	551223	551223	0	255	0	0	0	0	0	0	0
"hg38"	"NA12335"	"1kGP WGS
long-read"	1957811	0	1957811	1	1957811	0	1853329	0	104482	0	0	0	3208	0	592462	317867	48975350000	48975350000	0	47865330000	47192440000	0	0	3771902000	0.07992597	25015	25015	0	797385	797385	0	255	0	0	0	0	0	0	0
"hg38"	"NA12336"	"1kGP WGS
long-read"	2419170	0	2419170	1	2419170	0	2266227	0	152943	0	0	0	4063	0	674450	518701	51553610000	51553610000	0	50203700000	49500520000	0	0	4724063000	0.09543463	21310	21310	0	923791	923791	0	255	0	0	0	0	0	0	0
"hg38"	"NA12376"	"1kGP WGS
long-read"	2460444	0	2460444	1	2460444	0	2263603	0	196841	0	0	0	9091	0	684269	355536	43939850000	43939850000	0	42303100000	41391670000	0	0	4057033000	0.09801571	17859	17859	0	381609	381609	0	255	0	0	0	0	0	0	0
"hg38"	"NA12386"	"1kGP WGS
long-read"	2678287	0	2678287	1	2678287	0	2560455	0	117832	0	0	0	7198	0	745537	312921	36981330000	36981330000	0	36114570000	35572850000	0	0	2893333000	0.08133541	13808	13808	0	329695	329695	0	255	0	0	0	0	0	0	0
"hg38"	"NA12766"	"1kGP WGS
long-read"	3400601	0	3400601	1	3400601	0	3215093	0	185508	0	0	0	9582	0	1022161	578695	51944070000	51944070000	0	50708550000	50037990000	0	0	3963605000	0.07921191	15275	15275	0	458680	458680	0	255	0	0	0	0	0	0	0
"hg38"	"NA12801"	"1kGP WGS
long-read"	3080692	0	3080692	1	3080692	0	2878944	0	201748	0	0	0	7970	0	932938	630685	41997390000	41997390000	0	40689640000	39916190000	0	0	3505955000	0.08783291	13632	13632	0	639309	639309	0	255	0	0	0	0	0	0	0
"hg38"	"NA12802"	"1kGP WGS
long-read"	6460201	0	6460201	1	6460201	0	6114453	0	345748	0	0	0	21148	0	1874304	838976	64019550000	64019550000	0	61832760000	60685490000	0	0	4509310000	0.07430623	9910	9910	0	674117	674117	0	255	0	0	0	0	0	0	0
"hg38"	"NA12877"	"1kGP WGS
long-read"	3644262	0	3644262	1	3644262	0	3347398	0	296864	0	0	0	11704	0	1029743	523096	50840700000	50840700000	0	48358940000	47067330000	0	0	5096624000	0.1082837	13951	13951	0	294590	294590	0	255	0	0	0	0	0	0	0
"hg38"	"NA12878"	"1kGP WGS
long-read"	4385622	0	4385622	1	4385622	0	4131045	0	254577	0	0	0	13700	0	1251682	670075	51913940000	51913940000	0	50166270000	49101660000	0	0	3765443000	0.07668667	11837	11837	0	374978	374978	0	255	0	0	0	0	0	0	0
"hg38"	"NA12889"	"1kGP WGS
long-read"	3229072	0	3229072	1	3229072	0	3047225	0	181847	0	0	0	9440	0	939476	626150	51858200000	51858200000	0	50279290000	49273290000	0	0	4099626000	0.0832018	16060	16060	0	453307	453307	0	255	0	0	0	0	0	0	0
"hg38"	"NA12890"	"1kGP WGS
long-read"	6012727	0	6012727	1	6012727	0	5726447	0	286280	0	0	0	14676	0	1682116	900594	73372860000	73372860000	0	71458250000	7.0361e+10	0	0	5139676000	0.07304724	12203	12203	0	725875	725875	0	255	0	0	0	0	0	0	0
"hg38"	"NA12891"	"1kGP WGS
long-read"	5565570	0	5565570	1	5565570	0	5291591	0	273979	0	0	0	23154	0	1750667	719275	50341870000	50341870000	0	48850190000	48030520000	0	0	3681127000	0.07664141	9045	9045	0	608515	608515	0	255	0	0	0	0	0	0	0
"hg38"	"NA12892"	"1kGP WGS
long-read"	12686830	0	12686830	1	12686830	0	12046900	0	639927	0	0	0	66122	0	3950298	2952927	9.3667e+10	9.3667e+10	0	90403080000	88738150000	0	0	7183591000	0.08095268	7383	7383	0	793206	793206	0	255	0	0	0	0	0	0	0
"hg38"	"NA15204"	"1kGP WGS
long-read"	5827135	0	5827135	1	5827135	0	5488868	0	338267	0	0	0	18538	0	1667994	703320	65950270000	65950270000	0	64131870000	63147260000	0	0	4482913000	0.0709914	11318	11318	0	670397	670397	0	255	0	0	0	0	0	0	0
"hg38"	"NA15208"	"1kGP WGS
long-read"	15164290	0	15164290	1	15164290	0	14392110	0	772181	0	0	0	86860	0	4947519	2707490	75173940000	75173940000	0	72448050000	71308860000	0	0	5243798000	0.07353642	4957	4957	0	497080	497080	0	255	0	0	0	0	0	0	0
"hg38"	"NA15725"	"1kGP WGS
long-read"	7302675	0	7302675	1	7302675	0	6924351	0	378324	0	0	0	29773	0	2189967	992990	49912310000	49912310000	0	48106650000	47274660000	0	0	3957905000	0.0837215	6835	6835	0	344559	344559	0	255	0	0	0	0	0	0	0
"hg38"	"NA15727"	"1kGP WGS
long-read"	5574846	0	5574846	1	5574846	0	5260965	0	313881	0	0	0	23303	0	1865535	851458	49721100000	49721100000	0	48024750000	47101320000	0	0	3955932000	0.08398771	8919	8919	0	597952	597952	0	255	0	0	0	0	0	0	0
"hg38"	"NA15728"	"1kGP WGS
long-read"	6165563	0	6165563	1	6165563	0	5797752	0	367811	0	0	0	26816	0	1999611	737992	49940120000	49940120000	0	47958660000	47048210000	0	0	4117299000	0.08751234	8100	8100	0	297950	297950	0	255	0	0	0	0	0	0	0
"hg38"	"NA15729"	"1kGP WGS
long-read"	7273811	0	7273811	1	7273811	0	6938284	0	335527	0	0	0	29941	0	1977243	1089503	58763240000	58763240000	0	57091210000	56201170000	0	0	4176447000	0.07431246	8079	8079	0	348329	348329	0	255	0	0	0	0	0	0	0
"hg38"	"NA15730"	"1kGP WGS
long-read"	4067543	0	4067543	1	4067543	0	3869287	0	198256	0	0	0	16325	0	1158456	523649	44585920000	44585920000	0	43464560000	42786180000	0	0	3164467000	0.07396004	10961	10961	0	589663	589663	0	255	0	0	0	0	0	0	0
"hg38"	"NA15732"	"1kGP WGS
long-read"	6028205	0	6028205	1	6028205	0	5695794	0	332411	0	0	0	25344	0	1881418	944132	65671470000	65671470000	0	63705900000	62662840000	0	0	4877848000	0.07784276	10894	10894	0	1365934	1365934	0	255	0	0	0	0	0	0	0
"hg38"	"NA18498"	"1kGP WGS
long-read"	4898445	0	4898445	1	4898445	0	4660688	0	237757	0	0	0	26249	0	1683159	1199117	31297440000	31297440000	0	30323470000	29844170000	0	0	1915688000	0.06418967	6389	6389	0	576968	576968	0	255	0	0	0	0	0	0	0
"hg38"	"NA18499"	"1kGP WGS
long-read"	4634769	0	4634769	1	4634769	0	4398009	0	236760	0	0	0	20966	0	1325384	1019424	30938720000	30938720000	0	29964420000	29417260000	0	0	1910433000	0.06494258	6675	6675	0	733666	733666	0	255	0	0	0	0	0	0	0
"hg38"	"NA18502"	"1kGP WGS
long-read"	2322531	0	2322531	1	2322531	0	2167118	0	155413	0	0	0	7821	0	712401	525441	45661400000	45661400000	0	44721030000	44266280000	0	0	3119725000	0.07047633	19660	19660	0	1696333	1696333	0	255	0	0	0	0	0	0	0
"hg38"	"NA18504"	"1kGP WGS
long-read"	1440339	0	1440339	1	1440339	0	1355023	0	85316	0	0	0	4278	0	426254	390003	30084770000	30084770000	0	29453690000	29047740000	0	0	2120774000	0.07300994	20887	20887	0	999851	999851	0	255	0	0	0	0	0	0	0
"hg38"	"NA18510"	"1kGP WGS
long-read"	1654061	0	1654061	1	1654061	0	1551522	0	102539	0	0	0	5386	0	541015	351242	30217040000	30217040000	0	29579970000	29236840000	0	0	2032064000	0.06950355	18268	18268	0	1557709	1557709	0	255	0	0	0	0	0	0	0
"hg38"	"NA18516"	"1kGP WGS
long-read"	1134271	0	1134271	1	1134271	0	1076316	0	57955	0	0	0	3760	0	368636	209337	15886100000	15886100000	0	15482560000	15256630000	0	0	1107316000	0.07257931	14006	14006	0	487115	487115	0	255	0	0	0	0	0	0	0
"hg38"	"NA18520"	"1kGP WGS
long-read"	4537403	0	4537403	1	4537403	0	4306186	0	231217	0	0	0	18674	0	1129921	1336713	41507290000	41507290000	0	40459500000	39827650000	0	0	2610282000	0.06553944	9148	9148	0	962211	962211	0	255	0	0	0	0	0	0	0
"hg38"	"NA18523"	"1kGP WGS
long-read"	5207476	0	5207476	1	5207476	0	5000670	0	206806	0	0	0	20747	0	1511883	1177207	46445360000	46445360000	0	45355170000	44720180000	0	0	2783629000	0.06224548	8919	8919	0	633426	633426	0	255	0	0	0	0	0	0	0
"hg38"	"NA18525"	"1kGP WGS
long-read"	3317153	0	3317153	1	3317153	0	3101071	0	216082	0	0	0	15760	0	952194	799034	26927570000	26927570000	0	25844160000	25107020000	0	0	2804043000	0.1116836	8118	8118	0	485738	485738	0	255	0	0	0	0	0	0	0
"hg38"	"NA18526"	"1kGP WGS
long-read"	4617388	0	4617388	1	4617388	0	4381716	0	235672	0	0	0	16603	0	1361346	606168	34808030000	34808030000	0	33666100000	33111820000	0	0	2705206000	0.08169909	7538	7538	0	847418	847418	0	255	0	0	0	0	0	0	0
"hg38"	"NA18528"	"1kGP WGS
long-read"	3331850	0	3331850	1	3331850	0	3147504	0	184346	0	0	0	8470	0	975363	472558	46251470000	46251470000	0	45060200000	44327350000	0	0	3540744000	0.07987719	13882	13882	0	501058	501058	0	255	0	0	0	0	0	0	0
"hg38"	"NA18530"	"1kGP WGS
long-read"	3556065	0	3556065	1	3556065	0	3360698	0	195367	0	0	0	9520	0	1119684	659535	50104120000	50104120000	0	48878740000	48102650000	0	0	3970065000	0.0825332	14090	14090	0	789267	789267	0	255	0	0	0	0	0	0	0
"hg38"	"NA18532"	"1kGP WGS
long-read"	2938394	0	2938394	1	2938394	0	2763734	0	174660	0	0	0	7652	0	859908	467710	54912700000	54912700000	0	53705920000	52923290000	0	0	4157940000	0.0785654	18688	18688	0	1289190	1289190	0	255	0	0	0	0	0	0	0
"hg38"	"NA18537"	"1kGP WGS
long-read"	7582930	0	7582930	1	7582930	0	7178761	0	404169	0	0	0	26532	0	2415851	2323480	80031820000	80031820000	0	77800960000	76446720000	0	0	6559156000	0.08580036	10554	10554	0	447194	447194	0	255	0	0	0	0	0	0	0
"hg38"	"NA18538"	"1kGP WGS
long-read"	2575918	0	2575918	1	2575918	0	1951587	0	624331	0	0	0	5518	0	616061	426862	36061620000	36061620000	0	31448880000	28962550000	0	0	4493430000	0.1551462	14000	14000	0	1267861	1267861	0	255	0	0	0	0	0	0	0
"hg38"	"NA18539"	"1kGP WGS
long-read"	3153829	0	3153829	1	3153829	0	2959510	0	194319	0	0	0	8623	0	887254	641200	54562510000	54562510000	0	53128690000	52285010000	0	0	4023074000	0.07694508	17300	17300	0	638900	638900	0	255	0	0	0	0	0	0	0
"hg38"	"NA18540"	"1kGP WGS
long-read"	4754121	0	4754121	1	4754121	0	4515108	0	239013	0	0	0	11718	0	1463085	1030576	61288830000	61288830000	0	59739600000	58777310000	0	0	4474741000	0.07613041	12892	12892	0	737324	737324	0	255	0	0	0	0	0	0	0
"hg38"	"NA18544"	"1kGP WGS
long-read"	2786904	0	2786904	1	2786904	0	2578843	0	208061	0	0	0	9017	0	970169	781540	37564260000	37564260000	0	36458150000	35780980000	0	0	2919554000	0.08159515	13479	13479	0	837387	837387	0	255	0	0	0	0	0	0	0
"hg38"	"NA18546"	"1kGP WGS
long-read"	4199285	0	4199285	1	4199285	0	3933501	0	265784	0	0	0	10520	0	1274314	774640	46771680000	46771680000	0	45283010000	44499700000	0	0	3407646000	0.07657683	11138	11138	0	883624	883624	0	255	0	0	0	0	0	0	0
"hg38"	"NA18552"	"1kGP WGS
long-read"	3590851	0	3590851	1	3590851	0	3372192	0	218659	0	0	0	11166	0	1128352	852691	38991840000	38991840000	0	37424920000	36597850000	0	0	3322920000	0.0907955	10859	10859	0	645109	645109	0	255	0	0	0	0	0	0	0
"hg38"	"NA18553"	"1kGP WGS
long-read"	5124826	0	5124826	1	5124826	0	4779906	0	344920	0	0	0	11766	0	1519520	890504	76170110000	76170110000	0	73682960000	72236180000	0	0	6027606000	0.08344303	14863	14863	0	860962	860962	0	255	0	0	0	0	0	0	0
"hg38"	"NA18555"	"1kGP WGS
long-read"	6649104	0	6649104	1	6649104	0	6229558	0	419546	0	0	0	18310	0	2003929	1379872	81012490000	81012490000	0	78485140000	77057360000	0	0	5844598000	0.07584736	12184	12184	0	1265931	1265931	0	255	0	0	0	0	0	0	0
"hg38"	"NA18565"	"1kGP WGS
long-read"	3901145	0	3901145	1	3901145	0	3694867	0	206278	0	0	0	11292	0	1130895	519933	38630050000	38630050000	0	37380020000	36742330000	0	0	3082150000	0.08388553	9902	9902	0	251524	251524	0	255	0	0	0	0	0	0	0
"hg38"	"NA18566"	"1kGP WGS
long-read"	6194705	0	6194705	1	6194705	0	5739989	0	454716	0	0	0	17952	0	1819282	1290186	76228260000	76228260000	0	73450370000	71986780000	0	0	5673542000	0.07881366	12305	12305	0	764154	764154	0	255	0	0	0	0	0	0	0
"hg38"	"NA18567"	"1kGP WGS
long-read"	4704296	0	4704296	1	4704296	0	4441437	0	262859	0	0	0	12247	0	1267916	804699	55463230000	55463230000	0	53437740000	5.2408e+10	0	0	3826503000	0.0730137	11790	11790	0	521353	521353	0	255	0	0	0	0	0	0	0
"hg38"	"NA18570"	"1kGP WGS
long-read"	3696875	0	3696875	1	3696875	0	3486102	0	210773	0	0	0	10643	0	1137293	548522	40019980000	40019980000	0	38547940000	37751010000	0	0	3064124000	0.08116669	10825	10825	0	577742	577742	0	255	0	0	0	0	0	0	0
"hg38"	"NA18571"	"1kGP WGS
long-read"	4003310	0	4003310	1	4003310	0	3719173	0	284137	0	0	0	15463	0	1247079	709734	46965300000	46965300000	0	4.4784e+10	43661400000	0	0	4446647000	0.1018439	11732	11732	0	404000	404000	0	255	0	0	0	0	0	0	0
"hg38"	"NA18577"	"1kGP WGS
long-read"	3038569	0	3038569	1	3038569	0	2851284	0	187285	0	0	0	8105	0	974152	588799	57368470000	57368470000	0	55654570000	54266060000	0	0	4222254000	0.07780653	18880	18880	0	2054834	2054834	0	255	0	0	0	0	0	0	0
"hg38"	"NA18579"	"1kGP WGS
long-read"	2455916	0	2455916	1	2455916	0	2314951	0	140965	0	0	0	5352	0	732700	362098	42255990000	42255990000	0	40941860000	40106110000	0	0	3149692000	0.07853395	17206	17206	0	1210729	1210729	0	255	0	0	0	0	0	0	0
"hg38"	"NA18591"	"1kGP WGS
long-read"	3002054	0	3002054	1	3002054	0	2841437	0	160617	0	0	0	6142	0	890989	421195	42933490000	42933490000	0	41529440000	40730210000	0	0	3146935000	0.0772629	14301	14301	0	487244	487244	0	255	0	0	0	0	0	0	0
"hg38"	"NA18592"	"1kGP WGS
long-read"	3997943	0	3997943	1	3997943	0	3804755	0	193188	0	0	0	16006	0	1323809	691431	41513040000	41513040000	0	40285210000	39495180000	0	0	3112499000	0.07880707	10384	10384	0	1703645	1703645	0	255	0	0	0	0	0	0	0
"hg38"	"NA18595"	"1kGP WGS
long-read"	4088975	0	4088975	1	4088975	0	3578569	0	510406	0	0	0	10448	0	978410	708968	38662950000	38662950000	0	35446520000	33955570000	0	0	4244351000	0.1249972	9455	9455	0	621313	621313	0	255	0	0	0	0	0	0	0
"hg38"	"NA18599"	"1kGP WGS
long-read"	3481228	0	3481228	1	3481228	0	3301420	0	179808	0	0	0	10080	0	1081866	440544	39142960000	39142960000	0	37792580000	3.7114e+10	0	0	2671697000	0.07198623	11244	11244	0	456532	456532	0	255	0	0	0	0	0	0	0
"hg38"	"NA18603"	"1kGP WGS
long-read"	4880748	0	4880748	1	4880748	0	4664329	0	216419	0	0	0	19778	0	1830301	1167109	54299070000	54299070000	0	52915800000	51977350000	0	0	3604440000	0.06934635	11125	11125	0	1237642	1237642	0	255	0	0	0	0	0	0	0
"hg38"	"NA18605"	"1kGP WGS
long-read"	7042102	0	7042102	1	7042102	0	6737446	0	304656	0	0	0	21335	0	2343204	1006012	74221500000	74221500000	0	72161440000	70983310000	0	0	4693633000	0.06612305	10540	10540	0	637241	637241	0	255	0	0	0	0	0	0	0
"hg38"	"NA18612"	"1kGP WGS
long-read"	5822581	0	5822581	1	5822581	0	5587139	0	235442	0	0	0	23997	0	2164859	1310627	60148440000	60148440000	0	58667830000	57709430000	0	0	3993017000	0.06919175	10330	10330	0	1391039	1391039	0	255	0	0	0	0	0	0	0
"hg38"	"NA18616"	"1kGP WGS
long-read"	2172979	0	2172979	1	2172979	0	2074462	0	98517	0	0	0	5293	0	614355	294881	39047120000	39047120000	0	38191500000	37428980000	0	0	2434886000	0.06505348	17969	17969	0	489160	489160	0	255	0	0	0	0	0	0	0
"hg38"	"NA18621"	"1kGP WGS
long-read"	2691384	0	2691384	1	2691384	0	2566888	0	124496	0	0	0	12702	0	1058249	637754	33323440000	33323440000	0	32478260000	31833940000	0	0	2245443000	0.07053614	12382	12382	0	670305	670305	0	255	0	0	0	0	0	0	0
"hg38"	"NA18623"	"1kGP WGS
long-read"	768561	0	768561	1	768561	0	720104	0	48457	0	0	0	2217	0	281167	147437	13278960000	13278960000	0	12952790000	12679440000	0	0	847602400	0.06684855	17278	17278	0	1019321	1019321	0	255	0	0	0	0	0	0	0
"hg38"	"NA18625"	"1kGP WGS
long-read"	2103218	0	2103218	1	2103218	0	2019948	0	83270	0	0	0	4740	0	654982	417520	52681180000	52681180000	0	51823310000	50901650000	0	0	3243909000	0.06372895	25048	25048	0	1046550	1046550	0	255	0	0	0	0	0	0	0
"hg38"	"NA18632"	"1kGP WGS
long-read"	6059103	0	6059103	1	6059103	0	5800861	0	258242	0	0	0	22727	0	2175741	1391825	66984270000	66984270000	0	65310710000	64124870000	0	0	4573537000	0.07132236	11055	11055	0	736377	736377	0	255	0	0	0	0	0	0	0
"hg38"	"NA18637"	"1kGP WGS
long-read"	4229770	0	4229770	1	4229770	0	4029510	0	200260	0	0	0	18920	0	1328451	1067669	38796600000	38796600000	0	37648580000	36958650000	0	0	2707552000	0.07325895	9172	9172	0	1036454	1036454	0	255	0	0	0	0	0	0	0
"hg38"	"NA18639"	"1kGP WGS
long-read"	6118875	0	6118875	1	6118875	0	5818537	0	300338	0	0	0	32019	0	1886473	1697123	39685300000	39685300000	0	38274680000	37490290000	0	0	2869517000	0.07654028	6486	6486	0	486327	486327	0	255	0	0	0	0	0	0	0
"hg38"	"NA18642"	"1kGP WGS
long-read"	7014172	0	7014172	1	7014172	0	6728884	0	285288	0	0	0	29911	0	1932672	1346529	61692350000	61692350000	0	60231270000	59167620000	0	0	4110292000	0.0694686	8795	8795	0	2128380	2128380	0	255	0	0	0	0	0	0	0
"hg38"	"NA18741"	"1kGP WGS
long-read"	9276019	0	9276019	1	9276019	0	8869480	0	406539	0	0	0	46799	0	2550375	837734	61774060000	61774060000	0	60128890000	59244050000	0	0	3687814000	0.06224784	6660	6660	0	463989	463989	0	255	0	0	0	0	0	0	0
"hg38"	"NA18853"	"1kGP WGS
long-read"	4285117	0	4285117	1	4285117	0	4101888	0	183229	0	0	0	10690	0	1434851	504790	48121620000	48121620000	0	46857470000	46174850000	0	0	3125684000	0.06769234	11230	11230	0	784439	784439	0	255	0	0	0	0	0	0	0
"hg38"	"NA18859"	"1kGP WGS
long-read"	4113184	0	4113184	1	4113184	0	3917465	0	195719	0	0	0	20267	0	1274796	755263	39181370000	39181370000	0	38167200000	37670070000	0	0	2695224000	0.07154813	9526	9526	0	709432	709432	0	255	0	0	0	0	0	0	0
"hg38"	"NA18862"	"1kGP WGS
long-read"	5495232	0	5495232	1	5495232	0	5294035	0	201197	0	0	0	30184	0	1850758	814882	33873670000	33873670000	0	33168670000	32900720000	0	0	1686451000	0.05125878	6164	6164	0	2171674	2171674	0	255	0	0	0	0	0	0	0
"hg38"	"NA18867"	"1kGP WGS
long-read"	2028867	0	2028867	1	2028867	0	1949559	0	79308	0	0	0	10183	0	612419	493258	14569490000	14569490000	0	14249780000	14066460000	0	0	788454100	0.05605207	7181	7181	0	1256141	1256141	0	255	0	0	0	0	0	0	0
"hg38"	"NA18868"	"1kGP WGS
long-read"	4085701	0	4085701	1	4085701	0	3893674	0	192027	0	0	0	21476	0	1350017	631563	36065390000	36065390000	0	35349920000	35012910000	0	0	2059615000	0.05882446	8827	8827	0	1538563	1538563	0	255	0	0	0	0	0	0	0
"hg38"	"NA18873"	"1kGP WGS
long-read"	6510579	0	6510579	1	6510579	0	6282234	0	228345	0	0	0	27742	0	1913549	1073364	40162990000	40162990000	0	39317990000	38995280000	0	0	1987990000	0.05098026	6169	6169	0	954117	954117	0	255	0	0	0	0	0	0	0
"hg38"	"NA18874"	"1kGP WGS
long-read"	4817699	0	4817699	1	4817699	0	4647579	0	170120	0	0	0	33422	0	1592814	794585	32137920000	32137920000	0	31466580000	31069440000	0	0	1758896000	0.05661176	6671	6671	0	1068263	1068263	0	255	0	0	0	0	0	0	0
"hg38"	"NA18912"	"1kGP WGS
long-read"	3144593	0	3144593	1	3144593	0	3014714	0	129879	0	0	0	14107	0	921387	566836	30076200000	30076200000	0	29507580000	29260890000	0	0	1648608000	0.05634168	9564	9564	0	1337430	1337430	0	255	0	0	0	0	0	0	0
"hg38"	"NA18913"	"1kGP WGS
long-read"	5935185	0	5935185	1	5935185	0	5736527	0	198658	0	0	0	34363	0	1976978	1222055	44053890000	44053890000	0	43158630000	42618520000	0	0	2411126000	0.05657461	7422	7422	0	1310658	1310658	0	255	0	0	0	0	0	0	0
"hg38"	"NA18940"	"1kGP WGS
long-read"	2393531	0	2393531	1	2393531	0	2277571	0	115960	0	0	0	13193	0	731938	619938	15421540000	15421540000	0	14965750000	14715210000	0	0	961912000	0.06536854	6443	6443	0	547221	547221	0	255	0	0	0	0	0	0	0
"hg38"	"NA18941"	"1kGP WGS
long-read"	15436540	0	15436540	1	15436540	0	14812340	0	624204	0	0	0	92850	0	4750741	3014905	76837790000	76837790000	0	74819970000	73889570000	0	0	4062589000	0.05498191	4978	4978	0	2202517	2202517	0	255	0	0	0	0	0	0	0
"hg38"	"NA18942"	"1kGP WGS
long-read"	2391023	0	2391023	1	2391023	0	2284996	0	106027	0	0	0	13205	0	722057	493958	13866170000	13866170000	0	13472370000	13249350000	0	0	790580500	0.05966937	5799	5799	0	738843	738843	0	255	0	0	0	0	0	0	0
"hg38"	"NA18944"	"1kGP WGS
long-read"	9877643	0	9877643	1	9877643	0	9475088	0	402555	0	0	0	49596	0	3096541	1964394	64376760000	64376760000	0	62841370000	62155630000	0	0	3459882000	0.05566482	6517	6517	0	1243919	1243919	0	255	0	0	0	0	0	0	0
"hg38"	"NA18946"	"1kGP WGS
long-read"	3298437	0	3298437	1	3298437	0	3126080	0	172357	0	0	0	6888	0	952170	455421	55976280000	55976280000	0	54225130000	53278070000	0	0	4227623000	0.07935014	16971	16971	0	305641	305641	0	255	0	0	0	0	0	0	0
"hg38"	"NA18947"	"1kGP WGS
long-read"	2302549	0	2302549	1	2302549	0	2169534	0	133015	0	0	0	6984	0	678365	463063	36266230000	36266230000	0	35062840000	34305810000	0	0	2890626000	0.08426053	15750	15750	0	694241	694241	0	255	0	0	0	0	0	0	0
"hg38"	"NA18953"	"1kGP WGS
long-read"	2906236	0	2906236	1	2906236	0	2727487	0	178749	0	0	0	9933	0	927254	530754	42568620000	42568620000	0	41320370000	40737150000	0	0	3208949000	0.07877205	14647	14647	0	594876	594876	0	255	0	0	0	0	0	0	0
"hg38"	"NA18956"	"1kGP WGS
long-read"	2680135	0	2680135	1	2680135	0	2518019	0	162116	0	0	0	6932	0	716606	439427	43699820000	43699820000	0	42674910000	42049820000	0	0	3176271000	0.07553589	16305	16305	0	812078	812078	0	255	0	0	0	0	0	0	0
"hg38"	"NA18960"	"1kGP WGS
long-read"	3489357	0	3489357	1	3489357	0	3292641	0	196716	0	0	0	9069	0	1098184	616577	54662820000	54662820000	0	53220760000	52459120000	0	0	4045059000	0.07710878	15666	15666	0	553258	553258	0	255	0	0	0	0	0	0	0
"hg38"	"NA18965"	"1kGP WGS
long-read"	3531083	0	3531083	1	3531083	0	3347018	0	184065	0	0	0	10782	0	1164264	661197	54240770000	54240770000	0	52573990000	51672880000	0	0	4306586000	0.08334325	15361	15361	0	805911	805911	0	255	0	0	0	0	0	0	0
"hg38"	"NA18966"	"1kGP WGS
long-read"	3379876	0	3379876	1	3379876	0	3195314	0	184562	0	0	0	10017	0	1036816	644286	48955550000	48955550000	0	47398100000	46454050000	0	0	3389934000	0.07297391	14484	14484	0	558763	558763	0	255	0	0	0	0	0	0	0
"hg38"	"NA18968"	"1kGP WGS
long-read"	7599404	0	7599404	1	7599404	0	7234087	0	365317	0	0	0	16494	0	2256180	1138763	107046800000	107046800000	0	103827600000	102043800000	0	0	7423213000	0.07274534	14086	14086	0	634034	634034	0	255	0	0	0	0	0	0	0
"hg38"	"NA18969"	"1kGP WGS
long-read"	2235279	0	2235279	1	2235279	0	2069283	0	165996	0	0	0	5281	0	616211	375246	35273770000	35273770000	0	34298210000	33722300000	0	0	2465561000	0.07311368	15780	15780	0	852642	852642	0	255	0	0	0	0	0	0	0
"hg38"	"NA18971"	"1kGP WGS
long-read"	4226394	0	4226394	1	4226394	0	3968657	0	257737	0	0	0	12344	0	1303739	614805	51856670000	51856670000	0	50315340000	49516140000	0	0	3618230000	0.07307172	12270	12270	0	1042005	1042005	0	255	0	0	0	0	0	0	0
"hg38"	"NA18972"	"1kGP WGS
long-read"	5051931	0	5051931	1	5051931	0	4647227	0	404704	0	0	0	9700	0	1388726	465613	58778250000	58778250000	0	55993230000	54770930000	0	0	5486907000	0.1001792	11635	11635	0	958008	958008	0	255	0	0	0	0	0	0	0
"hg38"	"NA18974"	"1kGP WGS
long-read"	4655572	0	4655572	1	4655572	0	4399914	0	255658	0	0	0	14068	0	1690898	872029	67563990000	67563990000	0	65832250000	64932720000	0	0	5181885000	0.0798039	14513	14513	0	1242581	1242581	0	255	0	0	0	0	0	0	0
"hg38"	"NA18977"	"1kGP WGS
long-read"	7623173	0	7623173	1	7623173	0	7204484	0	418689	0	0	0	25586	0	2282496	1477353	68000710000	68000710000	0	65620790000	64359720000	0	0	6029648000	0.09368667	8920	8920	0	676870	676870	0	255	0	0	0	0	0	0	0
