"assembly"	"sample"	"design"	"method"	"Median quality"	"Average quality"
"T2T-CHM13"	"HG01866"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5480572597137
"T2T-CHM13"	"HG01870"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5959183673469
"T2T-CHM13"	"HG01871"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0390143737166
"T2T-CHM13"	"HG01872"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4907975460123
"T2T-CHM13"	"HG01873"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5448979591837
"T2T-CHM13"	"HG01879"	"1kGP WGS
long-read"	"cramino_qual"	15	14.9487704918033
"T2T-CHM13"	"HG01880"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0102249488753
"T2T-CHM13"	"HG01883"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8952772073922
"T2T-CHM13"	"HG01890"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0164271047228
"T2T-CHM13"	"HG01894"	"1kGP WGS
long-read"	"cramino_qual"	16	15.165306122449
"T2T-CHM13"	"HG01896"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9468302658487
"T2T-CHM13"	"HG01915"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2012320328542
"T2T-CHM13"	"HG01917"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6584867075665
"T2T-CHM13"	"HG01918"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8350305498982
"T2T-CHM13"	"HG01923"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3762781186094
"T2T-CHM13"	"HG01932"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6020408163265
"T2T-CHM13"	"HG01933"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3244897959184
"T2T-CHM13"	"HG01935"	"1kGP WGS
long-read"	"cramino_qual"	16	15.59918200409
"T2T-CHM13"	"HG01939"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6081632653061
"T2T-CHM13"	"HG01942"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7172131147541
"T2T-CHM13"	"HG01945"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8752556237219
"T2T-CHM13"	"HG01947"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2428571428571
"T2T-CHM13"	"HG01948"	"1kGP WGS
long-read"	"cramino_qual"	15	14.601226993865
"T2T-CHM13"	"HG01950"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8836734693878
"T2T-CHM13"	"HG01951"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5987654320988
"T2T-CHM13"	"HG01953"	"1kGP WGS
long-read"	"cramino_qual"	16	15.081799591002
"T2T-CHM13"	"HG01961"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4244897959184
"T2T-CHM13"	"HG01965"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7367346938776
"T2T-CHM13"	"HG01967"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4489795918367
"T2T-CHM13"	"HG01971"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1680327868852
"T2T-CHM13"	"HG01977"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1714285714286
"T2T-CHM13"	"HG01982"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6694045174538
"T2T-CHM13"	"HG01983"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4435318275154
"T2T-CHM13"	"HG01985"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2633744855967
"T2T-CHM13"	"HG01988"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7689161554192
"T2T-CHM13"	"HG01990"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0772357723577
"T2T-CHM13"	"HG01991"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6191446028513
"T2T-CHM13"	"HG01992"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2310838445808
"T2T-CHM13"	"HG01997"	"1kGP WGS
long-read"	"cramino_qual"	14	13.4754098360656
"T2T-CHM13"	"HG02003"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8562628336756
"T2T-CHM13"	"HG02006"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6659836065574
"T2T-CHM13"	"HG02009"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8353658536585
"T2T-CHM13"	"HG02010"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1165644171779
"T2T-CHM13"	"HG02012"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0860655737705
"T2T-CHM13"	"HG02013"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6183673469388
"T2T-CHM13"	"HG02014"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1069958847737
"T2T-CHM13"	"HG02016"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4979508196721
"T2T-CHM13"	"HG02017"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1533742331288
"T2T-CHM13"	"HG02020"	"1kGP WGS
long-read"	"cramino_qual"	15	14.40081799591
"T2T-CHM13"	"HG02031"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5617283950617
"T2T-CHM13"	"HG02053"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5122448979592
"T2T-CHM13"	"HG02058"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8510204081633
"T2T-CHM13"	"HG02060"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8012295081967
"T2T-CHM13"	"HG02064"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4662576687117
"T2T-CHM13"	"HG02067"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5297741273101
"T2T-CHM13"	"HG02069"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8357289527721
"T2T-CHM13"	"HG02072"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1168032786885
"T2T-CHM13"	"HG02079"	"1kGP WGS
long-read"	"cramino_qual"	15	14.398773006135
"T2T-CHM13"	"HG02081"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7131147540984
"T2T-CHM13"	"HG02082"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4601226993865
"T2T-CHM13"	"HG02087"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5081967213115
"T2T-CHM13"	"HG02089"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5368852459016
"T2T-CHM13"	"HG02095"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1127049180328
"T2T-CHM13"	"HG02105"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7022587268994
"T2T-CHM13"	"HG02107"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3326530612245
"T2T-CHM13"	"HG02111"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4857142857143
"T2T-CHM13"	"HG02116"	"1kGP WGS
long-read"	"cramino_qual"	18	16.8588957055215
"T2T-CHM13"	"HG02121"	"1kGP WGS
long-read"	"cramino_qual"	18	16.8282208588957
"T2T-CHM13"	"HG02128"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1270491803279
"T2T-CHM13"	"HG02130"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7224489795918
"T2T-CHM13"	"HG02133"	"1kGP WGS
long-read"	"cramino_qual"	13	12.6598778004073
"T2T-CHM13"	"HG02136"	"1kGP WGS
long-read"	"cramino_qual"	17	16.701646090535
"T2T-CHM13"	"HG02137"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9979633401222
"T2T-CHM13"	"HG02138"	"1kGP WGS
long-read"	"cramino_qual"	17	16.6625766871166
"T2T-CHM13"	"HG02139"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7321063394683
"T2T-CHM13"	"HG02143"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6816326530612
"T2T-CHM13"	"HG02144"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6008146639511
"T2T-CHM13"	"HG02146"	"1kGP WGS
long-read"	"cramino_qual"	15	14.161554192229
"T2T-CHM13"	"HG02152"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7224489795918
"T2T-CHM13"	"HG02153"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2505091649695
"T2T-CHM13"	"HG02154"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2719836400818
"T2T-CHM13"	"HG02155"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2944785276074
"T2T-CHM13"	"HG02156"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3593429158111
"T2T-CHM13"	"HG02164"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9079754601227
"T2T-CHM13"	"HG02165"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1122448979592
"T2T-CHM13"	"HG02178"	"1kGP WGS
long-read"	"cramino_qual"	15	14.0450819672131
"T2T-CHM13"	"HG02180"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0981595092025
"T2T-CHM13"	"HG02182"	"1kGP WGS
long-read"	"cramino_qual"	15.5	15.0816326530612
"T2T-CHM13"	"HG02184"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8936605316973
"T2T-CHM13"	"HG02189"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7914110429448
"T2T-CHM13"	"HG02223"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0367346938776
"T2T-CHM13"	"HG02224"	"1kGP WGS
long-read"	"cramino_qual"	14	13.7102040816327
"T2T-CHM13"	"HG02231"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3660531697342
"T2T-CHM13"	"HG02238"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3556910569106
"T2T-CHM13"	"HG02239"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1122448979592
"T2T-CHM13"	"HG02250"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1755102040816
"T2T-CHM13"	"HG02253"	"1kGP WGS
long-read"	"cramino_qual"	18	17.0369609856263
"T2T-CHM13"	"HG02265"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1991786447639
"T2T-CHM13"	"HG02266"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1370143149284
"T2T-CHM13"	"HG02271"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0040733197556
"T2T-CHM13"	"HG02274"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1416837782341
"T2T-CHM13"	"HG02275"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3734693877551
"T2T-CHM13"	"HG02277"	"1kGP WGS
long-read"	"cramino_qual"	18	16.9917864476386
"T2T-CHM13"	"HG02283"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5828220858896
"T2T-CHM13"	"HG02284"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0020449897751
"T2T-CHM13"	"HG02285"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5623721881391
"T2T-CHM13"	"HG02291"	"1kGP WGS
long-read"	"cramino_qual"	15	14.766393442623
"T2T-CHM13"	"HG02292"	"1kGP WGS
long-read"	"cramino_qual"	15	14.875
"T2T-CHM13"	"HG02307"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5420944558522
"T2T-CHM13"	"HG02308"	"1kGP WGS
long-read"	"cramino_qual"	13	13.0428571428571
"T2T-CHM13"	"HG02309"	"1kGP WGS
long-read"	"cramino_qual"	16	14.837067209776
"T2T-CHM13"	"HG02314"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4114052953157
"T2T-CHM13"	"HG02318"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3380855397149
"T2T-CHM13"	"HG02325"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1469387755102
"T2T-CHM13"	"HG02332"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9713701431493
"T2T-CHM13"	"HG02337"	"1kGP WGS
long-read"	"cramino_qual"	14	13.7052845528455
"T2T-CHM13"	"HG02364"	"1kGP WGS
long-read"	"cramino_qual"	13	12.9243353783231
"T2T-CHM13"	"HG02367"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3852459016393
"T2T-CHM13"	"HG02372"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9693251533742
"T2T-CHM13"	"HG02382"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5386178861789
"T2T-CHM13"	"HG02384"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4744376278119
"T2T-CHM13"	"HG02390"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2597137014315
"T2T-CHM13"	"HG02402"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5265306122449
"T2T-CHM13"	"HG02410"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4826175869121
"T2T-CHM13"	"HG02420"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6024590163934
"T2T-CHM13"	"HG02429"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2351738241309
"T2T-CHM13"	"HG02442"	"1kGP WGS
long-read"	"cramino_qual"	12	12.2163265306122
"T2T-CHM13"	"HG02445"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6341463414634
"T2T-CHM13"	"HG02455"	"1kGP WGS
long-read"	"cramino_qual"	15	14.469262295082
"T2T-CHM13"	"HG02477"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0920245398773
"T2T-CHM13"	"HG02478"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5755102040816
"T2T-CHM13"	"HG02485"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0429447852761
"T2T-CHM13"	"HG02490"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8469387755102
"T2T-CHM13"	"HG02493"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4621676891616
"T2T-CHM13"	"HG02494"	"1kGP WGS
long-read"	"cramino_qual"	14	13.4344262295082
"T2T-CHM13"	"HG02496"	"1kGP WGS
long-read"	"cramino_qual"	16	15.020366598778
"T2T-CHM13"	"HG02521"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2188139059305
"T2T-CHM13"	"HG02522"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3734693877551
"T2T-CHM13"	"HG02524"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4004106776181
"T2T-CHM13"	"HG02545"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1840490797546
"T2T-CHM13"	"HG02546"	"1kGP WGS
long-read"	"cramino_qual"	15	14.375
"T2T-CHM13"	"HG02554"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8591836734694
"T2T-CHM13"	"HG02558"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2147239263804
"T2T-CHM13"	"HG02561"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0204081632653
"T2T-CHM13"	"HG02562"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9447852760736
"T2T-CHM13"	"HG02568"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3075356415479
"T2T-CHM13"	"HG02573"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9387755102041
"T2T-CHM13"	"HG02577"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4188911704312
"T2T-CHM13"	"HG02580"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1683778234086
"T2T-CHM13"	"HG02582"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6290983606557
"T2T-CHM13"	"HG02585"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5
"T2T-CHM13"	"HG02588"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4551020408163
"T2T-CHM13"	"HG02595"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2459016393443
"T2T-CHM13"	"HG02597"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8241308793456
"T2T-CHM13"	"HG02600"	"1kGP WGS
long-read"	"cramino_qual"	14	13.4816326530612
"T2T-CHM13"	"HG02604"	"1kGP WGS
long-read"	"cramino_qual"	17	15.75
"T2T-CHM13"	"HG02611"	"1kGP WGS
long-read"	"cramino_qual"	16	15.119341563786
"T2T-CHM13"	"HG02634"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1612244897959
"T2T-CHM13"	"HG02635"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1799591002045
"T2T-CHM13"	"HG02643"	"1kGP WGS
long-read"	"cramino_qual"	16	14.938900203666
"T2T-CHM13"	"HG02657"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3292181069959
"T2T-CHM13"	"HG02661"	"1kGP WGS
long-read"	"cramino_qual"	17	15.881390593047
"T2T-CHM13"	"HG02678"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6536885245902
"T2T-CHM13"	"HG02679"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3231083844581
"T2T-CHM13"	"HG02681"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1083844580777
"T2T-CHM13"	"HG02684"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1006160164271
"T2T-CHM13"	"HG02685"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9016393442623
"T2T-CHM13"	"HG02687"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1622176591376
"T2T-CHM13"	"HG02688"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7248459958932
"T2T-CHM13"	"HG02690"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6211812627291
"T2T-CHM13"	"HG02691"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7224489795918
"T2T-CHM13"	"HG02697"	"1kGP WGS
long-read"	"cramino_qual"	16.5	15.672131147541
"T2T-CHM13"	"HG02703"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5040983606557
"T2T-CHM13"	"HG02715"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3047034764826
"T2T-CHM13"	"HG02721"	"1kGP WGS
long-read"	"cramino_qual"	16	15.233606557377
"T2T-CHM13"	"HG02724"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5591836734694
"T2T-CHM13"	"HG02727"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6666666666667
"T2T-CHM13"	"HG02728"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5173824130879
"T2T-CHM13"	"HG02737"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2684426229508
"T2T-CHM13"	"HG02768"	"1kGP WGS
long-read"	"cramino_qual"	12	12.4233128834356
"T2T-CHM13"	"HG02771"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2708757637475
"T2T-CHM13"	"HG02781"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0492813141684
"T2T-CHM13"	"HG02789"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0554414784394
"T2T-CHM13"	"HG02793"	"1kGP WGS
long-read"	"cramino_qual"	17	16.10183299389
"T2T-CHM13"	"HG02805"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0881147540984
"T2T-CHM13"	"HG02836"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1352459016393
"T2T-CHM13"	"HG02895"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1364562118126
"T2T-CHM13"	"HG02922"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7213114754098
"T2T-CHM13"	"HG02938"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8289205702648
"T2T-CHM13"	"HG02943"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9774127310062
"T2T-CHM13"	"HG02944"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1434426229508
"T2T-CHM13"	"HG02953"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2525458248472
"T2T-CHM13"	"HG02970"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9979550102249
"T2T-CHM13"	"HG02971"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8773006134969
"T2T-CHM13"	"HG02976"	"1kGP WGS
long-read"	"cramino_qual"	16	14.905737704918
"T2T-CHM13"	"HG02982"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2397540983607
"T2T-CHM13"	"HG02983"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6639344262295
"T2T-CHM13"	"HG03009"	"1kGP WGS
long-read"	"cramino_qual"	15	15.0862422997947
"T2T-CHM13"	"HG03015"	"1kGP WGS
long-read"	"cramino_qual"	14	13.619918699187
"T2T-CHM13"	"HG03016"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7402862985685
"T2T-CHM13"	"HG03019"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7427983539095
"T2T-CHM13"	"HG03024"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3197556008147
"T2T-CHM13"	"HG03028"	"1kGP WGS
long-read"	"cramino_qual"	16	15.130612244898
"T2T-CHM13"	"HG03039"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8518518518519
"T2T-CHM13"	"HG03048"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1211498973306
"T2T-CHM13"	"HG03052"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9755102040816
"T2T-CHM13"	"HG03057"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2930327868852
"T2T-CHM13"	"HG03058"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0040899795501
"T2T-CHM13"	"HG03060"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0594262295082
"T2T-CHM13"	"HG03066"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1204081632653
"T2T-CHM13"	"HG03073"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2044989775051
"T2T-CHM13"	"HG03074"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8057259713701
"T2T-CHM13"	"HG03076"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2428571428571
"T2T-CHM13"	"HG03077"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8241308793456
"T2T-CHM13"	"HG03081"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3934426229508
"T2T-CHM13"	"HG03085"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2710472279261
"T2T-CHM13"	"HG03086"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5409836065574
"T2T-CHM13"	"HG03091"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9795501022495
"T2T-CHM13"	"HG03097"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0553278688525
"T2T-CHM13"	"HG03100"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4897959183673
"T2T-CHM13"	"HG03103"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9303278688525
"T2T-CHM13"	"HG03105"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8936605316973
"T2T-CHM13"	"HG03108"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3934426229508
"T2T-CHM13"	"HG03109"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9755600814664
"T2T-CHM13"	"HG03111"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5337423312883
"T2T-CHM13"	"HG03112"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4276985743381
"T2T-CHM13"	"HG03114"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3882113821138
"T2T-CHM13"	"HG03115"	"1kGP WGS
long-read"	"cramino_qual"	16	15.200408997955
"T2T-CHM13"	"HG03117"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1697341513292
"T2T-CHM13"	"HG03124"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1288343558282
"T2T-CHM13"	"HG03127"	"1kGP WGS
long-read"	"cramino_qual"	14	13.483606557377
"T2T-CHM13"	"HG03130"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1472392638037
"T2T-CHM13"	"HG03132"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4180327868852
"T2T-CHM13"	"HG03133"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5040816326531
"T2T-CHM13"	"HG03159"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7905544147844
"T2T-CHM13"	"HG03163"	"1kGP WGS
long-read"	"cramino_qual"	15	14.519427402863
"T2T-CHM13"	"HG03171"	"1kGP WGS
long-read"	"cramino_qual"	15	14.265306122449
"T2T-CHM13"	"HG03172"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3448979591837
"T2T-CHM13"	"HG03189"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3047034764826
"T2T-CHM13"	"HG03193"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3394683026585
"T2T-CHM13"	"HG03198"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3169734151329
"T2T-CHM13"	"HG03199"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0102040816327
"T2T-CHM13"	"HG03212"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5071574642127
"T2T-CHM13"	"HG03228"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0677618069815
"T2T-CHM13"	"HG03238"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0122699386503
"T2T-CHM13"	"HG03240"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4815573770492
"T2T-CHM13"	"HG03241"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5142857142857
"T2T-CHM13"	"HG03247"	"1kGP WGS
long-read"	"cramino_qual"	15.5	14.7836734693878
"T2T-CHM13"	"HG03258"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9425051334702
"T2T-CHM13"	"HG03265"	"1kGP WGS
long-read"	"cramino_qual"	13	13.169387755102
"T2T-CHM13"	"HG03300"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6324435318275
"T2T-CHM13"	"HG03301"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6188524590164
"T2T-CHM13"	"HG03303"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1881390593047
"T2T-CHM13"	"HG03307"	"1kGP WGS
long-read"	"cramino_qual"	16	14.7836734693878
"T2T-CHM13"	"HG03311"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9265306122449
"T2T-CHM13"	"HG03342"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6728016359918
"T2T-CHM13"	"HG03361"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5
"T2T-CHM13"	"HG03372"	"1kGP WGS
long-read"	"cramino_qual"	15	13.9428571428571
"T2T-CHM13"	"HG03373"	"1kGP WGS
long-read"	"cramino_qual"	15	13.959266802444
"T2T-CHM13"	"HG03383"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3742331288344
"T2T-CHM13"	"HG03388"	"1kGP WGS
long-read"	"cramino_qual"	16	15.476386036961
"T2T-CHM13"	"HG03391"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5010309278351
"T2T-CHM13"	"HG03393"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5922131147541
"T2T-CHM13"	"HG03394"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1124744376278
"T2T-CHM13"	"HG03397"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3408624229979
"T2T-CHM13"	"HG03410"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8387755102041
"T2T-CHM13"	"HG03431"	"1kGP WGS
long-read"	"cramino_qual"	11.5	11.6707317073171
"T2T-CHM13"	"HG03437"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4385245901639
"T2T-CHM13"	"HG03439"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1519507186858
"T2T-CHM13"	"HG03442"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4053497942387
"T2T-CHM13"	"HG03449"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5010224948875
"T2T-CHM13"	"HG03455"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1229508196721
"T2T-CHM13"	"HG03457"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3649484536082
"T2T-CHM13"	"HG03461"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9550102249489
